date,product,time,item_sold,total_product_available,new_arrival
2023-01-11,Whole Wheat Flour,12:00:00,10,486,0
2023-01-11,Granulated Sugar,11:00:00,59,580,0
2023-01-11,Iodized Salt,10:00:00,19,273,0
2023-01-11,Sunflower Cooking Oil,17:00:00,9,696,0
2023-01-11,Instant Noodles,20:00:00,19,753,0
2023-01-11,Breakfast Cereal,12:00:00,16,679,0
2023-01-11,Peanut Butter,15:00:00,32,328,0
2023-01-11,Green Tea,13:00:00,20,1195,0
2023-01-11,Instant Coffee,11:00:00,23,1201,0
2023-01-11,Whole Milk,13:00:00,11,548,0
2023-01-11,Orange Juice,13:00:00,48,511,0
2023-01-11,Coca-Cola (Can),18:00:00,58,564,0
2023-01-11,Bottled Water (1L),14:00:00,57,75,0
2023-01-11,Flavored Yogurt,16:00:00,51,716,0
2023-01-11,Toothpaste,14:00:00,24,251,0
2023-01-11,Shampoo,12:00:00,26,677,0
2023-01-11,Bar Soap,18:00:00,15,719,0
2023-01-11,Body Lotion,11:00:00,46,622,0
2023-01-11,Shaving Cream,09:00:00,32,870,0
2023-01-11,Laundry Detergent,15:00:00,0,0,0
2023-01-11,Toilet Paper (Rolls),16:00:00,10,627,0
2023-01-11,Dishwashing Liquid,12:00:00,0,0,0
2023-01-11,Garbage Bags,20:00:00,42,800,0
2023-01-11,Air Freshener,10:00:00,23,507,0
2023-01-11,Diapers (Pack of 20),12:00:00,47,145,0
2023-01-11,Baby Wipes,16:00:00,0,0,0
2023-01-11,Baby Powder,17:00:00,48,90,0
2023-01-11,Baby Cereal,12:00:00,20,228,0
2023-01-11,Formula Milk,11:00:00,57,171,0
2023-01-11,Men's T-shirt,13:00:00,39,853,0
2023-01-11,Women's Jeans,15:00:00,23,1090,0
2023-01-11,Kids' Shorts,09:00:00,45,799,0
2023-01-11,Socks (Pack of 3),14:00:00,46,857,0
2023-01-11,Cotton Towels,17:00:00,54,607,0
2023-01-11,AA Batteries (Pack),11:00:00,34,217,0
2023-01-11,USB Charging Cable,14:00:00,28,491,0
2023-01-11,LED Light Bulb,17:00:00,11,220,0
2023-01-11,Bluetooth Earphones,20:00:00,38,466,0
2023-01-11,Power Strip,15:00:00,50,182,0
2023-01-11,Chocolate Cookies,19:00:00,25,32,0
2023-01-11,Salted Chips,16:00:00,0,0,0
2023-01-11,Trail Mix,09:00:00,37,362,0
2023-01-11,Protein Bars,13:00:00,18,288,0
2023-01-11,Microwave Popcorn,12:00:00,19,401,0
2023-01-11,Notebook,15:00:00,42,233,0
2023-01-11,Ballpoint Pens,19:00:00,21,937,0
2023-01-11,Sticky Notes,13:00:00,50,348,0
2023-01-11,Gift Wrap,18:00:00,17,833,0
2023-01-11,Hand Sanitizer,19:00:00,17,568,0
2023-01-12,Basmati Rice,13:00:00,42,254,0
2023-01-12,Whole Wheat Flour,12:00:00,12,474,0
2023-01-12,Granulated Sugar,20:00:00,61,519,0
2023-01-12,Iodized Salt,14:00:00,15,258,0
2023-01-12,Sunflower Cooking Oil,15:00:00,6,690,0
2023-01-12,Instant Noodles,09:00:00,21,732,0
2023-01-12,Breakfast Cereal,09:00:00,20,659,0
2023-01-12,Peanut Butter,12:00:00,34,294,0
2023-01-12,Green Tea,10:00:00,23,1172,0
2023-01-12,Instant Coffee,17:00:00,18,1183,0
2023-01-12,Whole Milk,16:00:00,9,539,0
2023-01-12,Orange Juice,11:00:00,48,463,0
2023-01-12,Coca-Cola (Can),20:00:00,55,509,0
2023-01-12,Bottled Water (1L),19:00:00,53,22,0
2023-01-12,Flavored Yogurt,16:00:00,53,663,0
2023-01-12,Toothpaste,15:00:00,22,229,0
2023-01-12,Shampoo,19:00:00,20,657,0
2023-01-12,Bar Soap,13:00:00,12,707,0
2023-01-12,Body Lotion,11:00:00,47,575,0
2023-01-12,Shaving Cream,10:00:00,33,837,0
2023-01-12,Laundry Detergent,15:00:00,0,0,0
2023-01-12,Toilet Paper (Rolls),20:00:00,13,614,0
2023-01-12,Dishwashing Liquid,20:00:00,0,0,0
2023-01-12,Garbage Bags,11:00:00,41,759,0
2023-01-12,Air Freshener,15:00:00,24,483,0
2023-01-12,Diapers (Pack of 20),17:00:00,51,94,0
2023-01-12,Baby Wipes,12:00:00,0,0,0
2023-01-12,Baby Powder,17:00:00,53,37,0
2023-01-12,Baby Cereal,16:00:00,22,206,0
2023-01-12,Formula Milk,17:00:00,59,112,0
2023-01-12,Men's T-shirt,19:00:00,36,817,0
2023-01-12,Women's Jeans,16:00:00,25,1065,0
2023-01-12,Kids' Shorts,18:00:00,46,753,0
2023-01-12,Socks (Pack of 3),16:00:00,51,806,0
2023-01-12,Cotton Towels,12:00:00,55,552,0
2023-01-12,AA Batteries (Pack),14:00:00,34,183,0
2023-01-12,USB Charging Cable,16:00:00,34,457,0
2023-01-12,LED Light Bulb,18:00:00,10,210,0
2023-01-12,Bluetooth Earphones,20:00:00,33,433,0
2023-01-12,Power Strip,12:00:00,54,128,0
2023-01-12,Chocolate Cookies,14:00:00,25,7,0
2023-01-12,Salted Chips,17:00:00,0,0,0
2023-01-12,Trail Mix,10:00:00,36,326,0
2023-01-12,Protein Bars,12:00:00,14,274,0
2023-01-12,Microwave Popcorn,16:00:00,20,381,0
2023-01-12,Notebook,11:00:00,44,189,0
2023-01-12,Ballpoint Pens,18:00:00,19,918,0
2023-01-12,Sticky Notes,18:00:00,53,295,0
2023-01-12,Gift Wrap,13:00:00,20,813,0
2023-01-12,Hand Sanitizer,18:00:00,15,553,0
2023-01-13,Basmati Rice,12:00:00,43,211,0
2023-01-13,Whole Wheat Flour,10:00:00,12,462,0
2023-01-13,Granulated Sugar,11:00:00,62,457,0
2023-01-13,Iodized Salt,14:00:00,21,237,0
2023-01-13,Sunflower Cooking Oil,14:00:00,11,679,0
2023-01-13,Instant Noodles,11:00:00,19,713,0
2023-01-13,Breakfast Cereal,11:00:00,18,641,0
2023-01-13,Peanut Butter,19:00:00,30,264,0
2023-01-13,Green Tea,17:00:00,19,1153,0
2023-01-13,Instant Coffee,16:00:00,21,1162,0
2023-01-13,Whole Milk,18:00:00,13,526,0
2023-01-13,Orange Juice,12:00:00,55,408,0
2023-01-13,Coca-Cola (Can),18:00:00,58,451,0
2023-01-13,Bottled Water (1L),12:00:00,22,0,0
2023-01-13,Flavored Yogurt,13:00:00,52,611,0
2023-01-13,Toothpaste,16:00:00,21,208,0
2023-01-13,Shampoo,13:00:00,24,633,0
2023-01-13,Bar Soap,19:00:00,11,696,0
2023-01-13,Body Lotion,17:00:00,46,529,0
2023-01-13,Shaving Cream,10:00:00,31,806,0
2023-01-13,Laundry Detergent,18:00:00,0,0,0
2023-01-13,Toilet Paper (Rolls),09:00:00,13,601,0
2023-01-13,Dishwashing Liquid,18:00:00,0,0,0
2023-01-13,Garbage Bags,16:00:00,41,718,0
2023-01-13,Air Freshener,19:00:00,26,457,0
2023-01-13,Diapers (Pack of 20),12:00:00,47,47,0
2023-01-13,Baby Wipes,10:00:00,0,0,0
2023-01-13,Baby Powder,15:00:00,37,0,0
2023-01-13,Baby Cereal,18:00:00,20,186,0
2023-01-13,Formula Milk,10:00:00,60,52,0
2023-01-13,Men's T-shirt,10:00:00,38,779,0
2023-01-13,Women's Jeans,16:00:00,24,1041,0
2023-01-13,Kids' Shorts,12:00:00,44,709,0
2023-01-13,Socks (Pack of 3),14:00:00,49,757,0
2023-01-13,Cotton Towels,18:00:00,55,497,0
2023-01-13,AA Batteries (Pack),19:00:00,34,149,0
2023-01-13,USB Charging Cable,19:00:00,36,421,0
2023-01-13,LED Light Bulb,11:00:00,8,202,0
2023-01-13,Bluetooth Earphones,11:00:00,35,398,0
2023-01-13,Power Strip,19:00:00,51,77,0
2023-01-13,Chocolate Cookies,19:00:00,7,0,0
2023-01-13,Salted Chips,12:00:00,0,0,0
2023-01-13,Trail Mix,18:00:00,35,291,0
2023-01-13,Protein Bars,20:00:00,19,255,0
2023-01-13,Microwave Popcorn,12:00:00,17,364,0
2023-01-13,Notebook,14:00:00,44,145,0
2023-01-13,Ballpoint Pens,17:00:00,19,899,0
2023-01-13,Sticky Notes,11:00:00,51,244,0
2023-01-13,Gift Wrap,20:00:00,17,796,0
2023-01-13,Hand Sanitizer,09:00:00,19,534,0
2023-01-14,Basmati Rice,16:00:00,54,157,0
2023-01-14,Whole Wheat Flour,13:00:00,13,449,0
2023-01-14,Granulated Sugar,18:00:00,69,388,0
2023-01-14,Iodized Salt,12:00:00,23,214,0
2023-01-14,Sunflower Cooking Oil,12:00:00,11,668,0
2023-01-14,Instant Noodles,11:00:00,23,690,0
2023-01-14,Breakfast Cereal,10:00:00,21,620,0
2023-01-14,Peanut Butter,19:00:00,39,225,0
2023-01-14,Green Tea,13:00:00,24,1129,0
2023-01-14,Instant Coffee,14:00:00,23,1139,0
2023-01-14,Whole Milk,14:00:00,13,513,0
2023-01-14,Orange Juice,15:00:00,61,347,0
2023-01-14,Coca-Cola (Can),17:00:00,71,380,0
2023-01-14,Bottled Water (1L),09:00:00,0,0,0
2023-01-14,Flavored Yogurt,12:00:00,61,550,0
2023-01-14,Toothpaste,11:00:00,27,181,0
2023-01-14,Shampoo,18:00:00,27,606,0
2023-01-14,Bar Soap,09:00:00,18,678,0
2023-01-14,Body Lotion,10:00:00,58,471,0
2023-01-14,Shaving Cream,20:00:00,37,769,0
2023-01-14,Laundry Detergent,15:00:00,0,0,0
2023-01-14,Toilet Paper (Rolls),10:00:00,17,584,0
2023-01-14,Dishwashing Liquid,13:00:00,0,0,0
2023-01-14,Garbage Bags,18:00:00,54,664,0
2023-01-14,Air Freshener,11:00:00,29,428,0
2023-01-14,Diapers (Pack of 20),12:00:00,47,0,0
2023-01-14,Baby Wipes,17:00:00,0,0,0
2023-01-14,Baby Powder,13:00:00,0,0,0
2023-01-14,Baby Cereal,11:00:00,27,159,0
2023-01-14,Formula Milk,09:00:00,52,0,0
2023-01-14,Men's T-shirt,17:00:00,47,732,0
2023-01-14,Women's Jeans,15:00:00,30,1011,0
2023-01-14,Kids' Shorts,20:00:00,52,657,0
2023-01-14,Socks (Pack of 3),18:00:00,58,699,0
2023-01-14,Cotton Towels,20:00:00,65,432,0
2023-01-14,AA Batteries (Pack),11:00:00,40,109,0
2023-01-14,USB Charging Cable,20:00:00,41,380,0
2023-01-14,LED Light Bulb,10:00:00,13,189,0
2023-01-14,Bluetooth Earphones,18:00:00,40,358,0
2023-01-14,Power Strip,19:00:00,58,19,0
2023-01-14,Chocolate Cookies,18:00:00,0,0,0
2023-01-14,Salted Chips,20:00:00,0,0,0
2023-01-14,Trail Mix,09:00:00,41,250,0
2023-01-14,Protein Bars,14:00:00,21,234,0
2023-01-14,Microwave Popcorn,17:00:00,20,344,0
2023-01-14,Notebook,12:00:00,55,90,0
2023-01-14,Ballpoint Pens,12:00:00,25,874,0
2023-01-14,Sticky Notes,19:00:00,62,182,0
2023-01-14,Gift Wrap,09:00:00,23,773,0
2023-01-14,Hand Sanitizer,10:00:00,22,512,0
2023-01-15,Basmati Rice,14:00:00,51,106,0
2023-01-15,Whole Wheat Flour,18:00:00,14,435,0
2023-01-15,Granulated Sugar,09:00:00,72,316,0
2023-01-15,Iodized Salt,13:00:00,19,195,0
2023-01-15,Sunflower Cooking Oil,15:00:00,11,657,0
2023-01-15,Instant Noodles,20:00:00,21,669,0
2023-01-15,Breakfast Cereal,13:00:00,22,598,0
2023-01-15,Peanut Butter,12:00:00,42,183,0
2023-01-15,Green Tea,12:00:00,24,1105,0
2023-01-15,Instant Coffee,15:00:00,22,1117,0
2023-01-15,Whole Milk,10:00:00,15,498,0
2023-01-15,Orange Juice,19:00:00,60,287,0
2023-01-15,Coca-Cola (Can),16:00:00,68,312,0
2023-01-15,Bottled Water (1L),10:00:00,0,0,0
2023-01-15,Flavored Yogurt,10:00:00,61,489,0
2023-01-15,Toothpaste,16:00:00,27,154,0
2023-01-15,Shampoo,11:00:00,27,579,0
2023-01-15,Bar Soap,16:00:00,14,664,0
2023-01-15,Body Lotion,20:00:00,60,411,0
2023-01-15,Shaving Cream,18:00:00,40,729,0
2023-01-15,Laundry Detergent,13:00:00,0,0,0
2023-01-15,Toilet Paper (Rolls),10:00:00,13,571,0
2023-01-15,Dishwashing Liquid,16:00:00,0,0,0
2023-01-15,Garbage Bags,10:00:00,47,617,0
2023-01-15,Air Freshener,17:00:00,30,398,0
2023-01-15,Diapers (Pack of 20),14:00:00,0,0,0
2023-01-15,Baby Wipes,18:00:00,0,0,0
2023-01-15,Baby Powder,19:00:00,0,0,0
2023-01-15,Baby Cereal,11:00:00,25,134,0
2023-01-15,Formula Milk,20:00:00,0,0,0
2023-01-15,Men's T-shirt,20:00:00,46,686,0
2023-01-15,Women's Jeans,15:00:00,30,981,0
2023-01-15,Kids' Shorts,14:00:00,54,603,0
2023-01-15,Socks (Pack of 3),16:00:00,56,643,0
2023-01-15,Cotton Towels,13:00:00,71,361,0
2023-01-15,AA Batteries (Pack),11:00:00,47,62,0
2023-01-15,USB Charging Cable,20:00:00,41,339,0
2023-01-15,LED Light Bulb,15:00:00,14,175,0
2023-01-15,Bluetooth Earphones,17:00:00,44,314,0
2023-01-15,Power Strip,11:00:00,19,0,0
2023-01-15,Chocolate Cookies,19:00:00,0,0,0
2023-01-15,Salted Chips,15:00:00,0,0,0
2023-01-15,Trail Mix,11:00:00,37,213,0
2023-01-15,Protein Bars,20:00:00,19,215,0
2023-01-15,Microwave Popcorn,19:00:00,22,322,0
2023-01-15,Notebook,14:00:00,52,38,0
2023-01-15,Ballpoint Pens,18:00:00,22,852,0
2023-01-15,Sticky Notes,17:00:00,62,120,0
2023-01-15,Gift Wrap,20:00:00,26,747,0
2023-01-15,Hand Sanitizer,15:00:00,24,488,0
2023-01-16,Basmati Rice,11:00:00,44,62,0
2023-01-16,Whole Wheat Flour,18:00:00,11,424,0
2023-01-16,Granulated Sugar,14:00:00,63,253,0
2023-01-16,Iodized Salt,11:00:00,18,177,0
2023-01-16,Sunflower Cooking Oil,11:00:00,13,644,0
2023-01-16,Instant Noodles,15:00:00,21,648,0
2023-01-16,Breakfast Cereal,15:00:00,21,577,0
2023-01-16,Peanut Butter,19:00:00,35,148,0
2023-01-16,Green Tea,15:00:00,21,1084,0
2023-01-16,Instant Coffee,13:00:00,21,1096,0
2023-01-16,Whole Milk,14:00:00,11,487,0
2023-01-16,Orange Juice,10:00:00,50,237,0
2023-01-16,Coca-Cola (Can),10:00:00,57,255,0
2023-01-16,Bottled Water (1L),09:00:00,0,0,0
2023-01-16,Flavored Yogurt,18:00:00,49,440,0
2023-01-16,Toothpaste,14:00:00,25,129,0
2023-01-16,Shampoo,17:00:00,22,557,0
2023-01-16,Bar Soap,09:00:00,13,651,0
2023-01-16,Body Lotion,10:00:00,48,363,0
2023-01-16,Shaving Cream,10:00:00,33,696,0
2023-01-16,Laundry Detergent,18:00:00,0,0,0
2023-01-16,Toilet Paper (Rolls),16:00:00,14,557,0
2023-01-16,Dishwashing Liquid,12:00:00,0,0,0
2023-01-16,Garbage Bags,09:00:00,38,579,0
2023-01-16,Air Freshener,18:00:00,26,372,0
2023-01-16,Diapers (Pack of 20),14:00:00,0,0,0
2023-01-16,Baby Wipes,15:00:00,0,0,0
2023-01-16,Baby Powder,10:00:00,0,0,0
2023-01-16,Baby Cereal,09:00:00,22,112,0
2023-01-16,Formula Milk,14:00:00,0,0,0
2023-01-16,Men's T-shirt,09:00:00,41,645,0
2023-01-16,Women's Jeans,15:00:00,25,956,0
2023-01-16,Kids' Shorts,18:00:00,45,558,0
2023-01-16,Socks (Pack of 3),20:00:00,45,598,0
2023-01-16,Cotton Towels,16:00:00,53,308,0
2023-01-16,AA Batteries (Pack),13:00:00,36,26,0
2023-01-16,USB Charging Cable,19:00:00,33,306,0
2023-01-16,LED Light Bulb,09:00:00,10,165,0
2023-01-16,Bluetooth Earphones,20:00:00,37,277,0
2023-01-16,Power Strip,19:00:00,0,0,0
2023-01-16,Chocolate Cookies,18:00:00,0,0,0
2023-01-16,Salted Chips,11:00:00,0,0,0
2023-01-16,Trail Mix,10:00:00,35,178,0
2023-01-16,Protein Bars,16:00:00,12,203,0
2023-01-16,Microwave Popcorn,16:00:00,18,304,0
2023-01-16,Notebook,12:00:00,38,0,0
2023-01-16,Ballpoint Pens,12:00:00,18,834,0
2023-01-16,Sticky Notes,18:00:00,56,64,0
2023-01-16,Gift Wrap,14:00:00,20,727,0
2023-01-16,Hand Sanitizer,11:00:00,17,471,0
2023-01-17,Basmati Rice,13:00:00,43,19,0
2023-01-17,Whole Wheat Flour,17:00:00,15,409,0
2023-01-17,Granulated Sugar,12:00:00,60,193,0
2023-01-17,Iodized Salt,14:00:00,23,154,0
2023-01-17,Sunflower Cooking Oil,14:00:00,8,636,0
2023-01-17,Instant Noodles,19:00:00,17,631,0
2023-01-17,Breakfast Cereal,15:00:00,17,560,0
2023-01-17,Peanut Butter,17:00:00,34,114,0
2023-01-17,Green Tea,10:00:00,20,1064,0
2023-01-17,Instant Coffee,14:00:00,19,1077,0
2023-01-17,Whole Milk,18:00:00,12,475,0
2023-01-17,Orange Juice,12:00:00,47,190,0
2023-01-17,Coca-Cola (Can),19:00:00,60,195,0
2023-01-17,Bottled Water (1L),15:00:00,0,0,0
2023-01-17,Flavored Yogurt,14:00:00,52,388,0
2023-01-17,Toothpaste,14:00:00,24,105,0
2023-01-17,Shampoo,11:00:00,22,535,0
2023-01-17,Bar Soap,14:00:00,7,644,0
2023-01-17,Body Lotion,11:00:00,50,313,0
2023-01-17,Shaving Cream,18:00:00,29,667,0
2023-01-17,Laundry Detergent,14:00:00,0,0,0
2023-01-17,Toilet Paper (Rolls),15:00:00,12,545,0
2023-01-17,Dishwashing Liquid,19:00:00,0,0,0
2023-01-17,Garbage Bags,11:00:00,43,536,0
2023-01-17,Air Freshener,13:00:00,25,347,0
2023-01-17,Diapers (Pack of 20),16:00:00,0,0,0
2023-01-17,Baby Wipes,12:00:00,0,0,0
2023-01-17,Baby Powder,17:00:00,0,0,0
2023-01-17,Baby Cereal,18:00:00,19,93,0
2023-01-17,Formula Milk,17:00:00,0,0,0
2023-01-17,Men's T-shirt,15:00:00,39,606,0
2023-01-17,Women's Jeans,17:00:00,27,929,0
2023-01-17,Kids' Shorts,19:00:00,42,516,0
2023-01-17,Socks (Pack of 3),17:00:00,48,550,0
2023-01-17,Cotton Towels,16:00:00,57,251,0
2023-01-17,AA Batteries (Pack),09:00:00,26,0,0
2023-01-17,USB Charging Cable,17:00:00,33,273,0
2023-01-17,LED Light Bulb,12:00:00,9,156,0
2023-01-17,Bluetooth Earphones,15:00:00,36,241,0
2023-01-17,Power Strip,16:00:00,0,0,0
2023-01-17,Chocolate Cookies,14:00:00,0,0,0
2023-01-17,Salted Chips,18:00:00,0,0,0
2023-01-17,Trail Mix,20:00:00,35,143,0
2023-01-17,Protein Bars,18:00:00,19,184,0
2023-01-17,Microwave Popcorn,09:00:00,19,285,0
2023-01-17,Notebook,11:00:00,0,0,0
2023-01-17,Ballpoint Pens,16:00:00,22,812,0
2023-01-17,Sticky Notes,09:00:00,48,16,0
2023-01-17,Gift Wrap,16:00:00,20,707,0
2023-01-17,Hand Sanitizer,19:00:00,16,455,0
2023-01-18,Basmati Rice,10:00:00,19,0,0
2023-01-18,Whole Wheat Flour,15:00:00,9,400,0
2023-01-18,Granulated Sugar,18:00:00,62,131,0
2023-01-18,Iodized Salt,13:00:00,19,135,0
2023-01-18,Sunflower Cooking Oil,20:00:00,10,626,0
2023-01-18,Instant Noodles,18:00:00,19,612,0
2023-01-18,Breakfast Cereal,13:00:00,18,542,0
2023-01-18,Peanut Butter,11:00:00,38,76,0
2023-01-18,Green Tea,17:00:00,21,1043,0
2023-01-18,Instant Coffee,16:00:00,21,1056,0
2023-01-18,Whole Milk,18:00:00,9,466,0
2023-01-18,Orange Juice,20:00:00,46,144,0
2023-01-18,Coca-Cola (Can),19:00:00,57,138,0
2023-01-18,Bottled Water (1L),09:00:00,0,0,0
2023-01-18,Flavored Yogurt,15:00:00,51,337,0
2023-01-18,Toothpaste,20:00:00,23,82,0
2023-01-18,Shampoo,17:00:00,21,514,0
2023-01-18,Bar Soap,18:00:00,14,630,0
2023-01-18,Body Lotion,13:00:00,50,263,0
2023-01-18,Shaving Cream,16:00:00,32,635,0
2023-01-18,Laundry Detergent,16:00:00,0,0,0
2023-01-18,Toilet Paper (Rolls),12:00:00,10,535,0
2023-01-18,Dishwashing Liquid,17:00:00,0,0,0
2023-01-18,Garbage Bags,19:00:00,39,497,0
2023-01-18,Air Freshener,12:00:00,27,320,0
2023-01-18,Diapers (Pack of 20),10:00:00,0,0,0
2023-01-18,Baby Wipes,19:00:00,0,0,0
2023-01-18,Baby Powder,20:00:00,0,0,0
2023-01-18,Baby Cereal,19:00:00,16,77,0
2023-01-18,Formula Milk,20:00:00,0,0,0
2023-01-18,Men's T-shirt,17:00:00,37,569,0
2023-01-18,Women's Jeans,19:00:00,26,903,0
2023-01-18,Kids' Shorts,17:00:00,45,471,0
2023-01-18,Socks (Pack of 3),09:00:00,50,500,0
2023-01-18,Cotton Towels,11:00:00,59,192,0
2023-01-18,AA Batteries (Pack),17:00:00,0,0,0
2023-01-18,USB Charging Cable,19:00:00,32,241,0
2023-01-18,LED Light Bulb,19:00:00,13,143,0
2023-01-18,Bluetooth Earphones,17:00:00,35,206,0
2023-01-18,Power Strip,14:00:00,0,0,0
2023-01-18,Chocolate Cookies,12:00:00,0,0,0
2023-01-18,Salted Chips,10:00:00,0,0,0
2023-01-18,Trail Mix,10:00:00,30,113,0
2023-01-18,Protein Bars,19:00:00,16,168,0
2023-01-18,Microwave Popcorn,16:00:00,19,266,0
2023-01-18,Notebook,15:00:00,0,0,0
2023-01-18,Ballpoint Pens,20:00:00,18,794,0
2023-01-18,Sticky Notes,17:00:00,16,0,0
2023-01-18,Gift Wrap,13:00:00,19,688,0
2023-01-18,Hand Sanitizer,11:00:00,21,434,0
2023-01-19,Basmati Rice,15:00:00,0,0,0
2023-01-19,Whole Wheat Flour,14:00:00,10,390,0
2023-01-19,Granulated Sugar,10:00:00,61,70,0
2023-01-19,Iodized Salt,19:00:00,18,117,0
2023-01-19,Sunflower Cooking Oil,12:00:00,7,619,0
2023-01-19,Instant Noodles,18:00:00,23,589,0
2023-01-19,Breakfast Cereal,13:00:00,18,524,0
2023-01-19,Peanut Butter,11:00:00,34,42,0
2023-01-19,Green Tea,11:00:00,21,1022,0
2023-01-19,Instant Coffee,19:00:00,24,1032,0
2023-01-19,Whole Milk,18:00:00,13,453,0
2023-01-19,Orange Juice,18:00:00,50,94,0
2023-01-19,Coca-Cola (Can),10:00:00,55,83,0
2023-01-19,Bottled Water (1L),11:00:00,0,0,0
2023-01-19,Flavored Yogurt,13:00:00,54,283,0
2023-01-19,Toothpaste,17:00:00,21,61,0
2023-01-19,Shampoo,18:00:00,23,491,0
2023-01-19,Bar Soap,09:00:00,14,616,0
2023-01-19,Body Lotion,09:00:00,50,213,0
2023-01-19,Shaving Cream,10:00:00,30,605,0
2023-01-19,Laundry Detergent,10:00:00,0,0,0
2023-01-19,Toilet Paper (Rolls),12:00:00,12,523,0
2023-01-19,Dishwashing Liquid,09:00:00,0,0,0
2023-01-19,Garbage Bags,15:00:00,39,458,0
2023-01-19,Air Freshener,16:00:00,28,292,0
2023-01-19,Diapers (Pack of 20),10:00:00,0,0,0
2023-01-19,Baby Wipes,14:00:00,0,0,0
2023-01-19,Baby Powder,13:00:00,0,0,0
2023-01-19,Baby Cereal,18:00:00,19,58,0
2023-01-19,Formula Milk,11:00:00,0,0,0
2023-01-19,Men's T-shirt,15:00:00,39,530,0
2023-01-19,Women's Jeans,13:00:00,27,876,0
2023-01-19,Kids' Shorts,10:00:00,46,425,0
2023-01-19,Socks (Pack of 3),09:00:00,51,449,0
2023-01-19,Cotton Towels,11:00:00,56,136,0
2023-01-19,AA Batteries (Pack),19:00:00,0,0,0
2023-01-19,USB Charging Cable,13:00:00,35,206,0
2023-01-19,LED Light Bulb,15:00:00,12,131,0
2023-01-19,Bluetooth Earphones,12:00:00,38,168,0
2023-01-19,Power Strip,20:00:00,0,0,0
2023-01-19,Chocolate Cookies,16:00:00,0,0,0
2023-01-19,Salted Chips,13:00:00,0,0,0
2023-01-19,Trail Mix,13:00:00,36,77,0
2023-01-19,Protein Bars,18:00:00,19,149,0
2023-01-19,Microwave Popcorn,18:00:00,16,250,0
2023-01-19,Notebook,17:00:00,0,0,0
2023-01-19,Ballpoint Pens,09:00:00,19,775,0
2023-01-19,Sticky Notes,14:00:00,0,0,0
2023-01-19,Gift Wrap,15:00:00,18,670,0
2023-01-19,Hand Sanitizer,12:00:00,17,417,0
2023-01-20,Basmati Rice,15:00:00,0,0,0
2023-01-20,Whole Wheat Flour,15:00:00,16,374,0
2023-01-20,Granulated Sugar,13:00:00,58,12,0
2023-01-20,Iodized Salt,14:00:00,19,98,0
2023-01-20,Sunflower Cooking Oil,14:00:00,6,613,0
2023-01-20,Instant Noodles,20:00:00,19,570,0
2023-01-20,Breakfast Cereal,18:00:00,18,506,0
2023-01-20,Peanut Butter,10:00:00,34,8,0
2023-01-20,Green Tea,12:00:00,21,1001,0
2023-01-20,Instant Coffee,10:00:00,18,1014,0
2023-01-20,Whole Milk,16:00:00,13,440,0
2023-01-20,Orange Juice,12:00:00,50,44,0
2023-01-20,Coca-Cola (Can),18:00:00,56,27,0
2023-01-20,Bottled Water (1L),17:00:00,0,0,0
2023-01-20,Flavored Yogurt,12:00:00,52,231,0
2023-01-20,Toothpaste,18:00:00,23,38,0
2023-01-20,Shampoo,14:00:00,22,469,0
2023-01-20,Bar Soap,15:00:00,11,605,0
2023-01-20,Body Lotion,20:00:00,46,167,0
2023-01-20,Shaving Cream,18:00:00,33,572,0
2023-01-20,Laundry Detergent,15:00:00,0,0,0
2023-01-20,Toilet Paper (Rolls),10:00:00,10,513,0
2023-01-20,Dishwashing Liquid,16:00:00,0,0,0
2023-01-20,Garbage Bags,20:00:00,42,416,0
2023-01-20,Air Freshener,14:00:00,25,267,0
2023-01-20,Diapers (Pack of 20),10:00:00,0,0,0
2023-01-20,Baby Wipes,18:00:00,0,0,0
2023-01-20,Baby Powder,18:00:00,0,0,0
2023-01-20,Baby Cereal,15:00:00,22,36,0
2023-01-20,Formula Milk,20:00:00,0,0,0
2023-01-20,Men's T-shirt,13:00:00,43,487,0
2023-01-20,Women's Jeans,17:00:00,24,852,0
2023-01-20,Kids' Shorts,16:00:00,46,379,0
2023-01-20,Socks (Pack of 3),19:00:00,45,404,0
2023-01-20,Cotton Towels,13:00:00,57,79,0
2023-01-20,AA Batteries (Pack),19:00:00,0,0,0
2023-01-20,USB Charging Cable,20:00:00,35,171,0
2023-01-20,LED Light Bulb,13:00:00,13,118,0
2023-01-20,Bluetooth Earphones,16:00:00,36,132,0
2023-01-20,Power Strip,18:00:00,0,0,0
2023-01-20,Chocolate Cookies,14:00:00,0,0,0
2023-01-20,Salted Chips,16:00:00,0,0,0
2023-01-20,Trail Mix,16:00:00,37,40,0
2023-01-20,Protein Bars,19:00:00,18,131,0
2023-01-20,Microwave Popcorn,11:00:00,18,232,0
2023-01-20,Notebook,20:00:00,0,0,0
2023-01-20,Ballpoint Pens,16:00:00,20,755,0
2023-01-20,Sticky Notes,13:00:00,0,0,0
2023-01-20,Gift Wrap,13:00:00,19,651,0
2023-01-20,Hand Sanitizer,20:00:00,18,399,0
2023-01-21,Basmati Rice,13:00:00,0,0,0
2023-01-21,Whole Wheat Flour,11:00:00,16,358,0
2023-01-21,Granulated Sugar,20:00:00,12,0,0
2023-01-21,Iodized Salt,10:00:00,19,79,0
2023-01-21,Sunflower Cooking Oil,18:00:00,11,602,0
