date,item_id,item_name,category,stock_sold,price,promo,item_replaced,new_item_added
2024-09-02,0,Rice,Grocery,56,19.56,1,0,0
2024-07-28,7,Soap,Personal Care,66,51.22,0,0,0
2024-10-06,6,Shampoo,Personal Care,53,78.6,0,0,0
2024-07-25,5,Toothpaste,Personal Care,55,21.85,1,0,0
2024-12-15,8,Milk,Dairy,84,68.84,0,0,0
2024-11-26,1,Wheat Flour,Grocery,41,74.27,1,0,0
2024-07-05,4,Cooking Oil,Grocery,76,65.73,1,0,0
2024-02-28,6,Shampoo,Personal Care,63,40.55,1,0,0
2024-11-29,9,Tea,Beverage,33,84.96,0,0,0
2024-05-11,2,Sugar,Grocery,45,92.89,0,0,0
2024-07-13,1,Wheat Flour,Grocery,37,26.6,1,0,0
2024-01-08,4,Cooking Oil,Grocery,71,67.02,0,0,0
2024-10-19,1,Wheat Flour,Grocery,33,61.92,0,0,0
2024-11-28,1,Wheat Flour,Grocery,75,33.14,1,0,0
2024-02-19,2,Sugar,Grocery,40,15.21,0,0,0
2024-07-11,8,Milk,Dairy,56,62.92,1,0,0
2024-10-07,0,Rice,Grocery,49,22.85,0,0,0
2024-09-04,9,Tea,Beverage,62,42.61,0,0,0
2024-04-08,2,Sugar,Grocery,61,11.62,0,0,0
2024-03-21,1,Wheat Flour,Grocery,35,79.72,1,0,0
2024-09-03,5,Toothpaste,Personal Care,52,16.78,0,0,0
2024-03-23,4,Cooking Oil,Grocery,47,77.95,0,1,0
2024-05-18,0,Rice,Grocery,48,33.28,1,0,0
2024-01-01,1,Wheat Flour,Grocery,47,63.88,0,0,0
2024-01-16,5,Toothpaste,Personal Care,39,20.45,1,0,0
2024-02-25,5,Toothpaste,Personal Care,56,86.03,1,0,0
2024-05-02,7,Soap,Personal Care,31,36.15,0,0,0
2024-06-10,2,Sugar,Grocery,39,60.11,0,0,0
2024-03-26,9,Tea,Beverage,80,64.31,1,0,0
2024-08-14,7,Soap,Personal Care,46,96.96,0,0,0
2024-09-02,8,Milk,Dairy,23,59.09,1,1,0
2024-01-10,0,Rice,Grocery,57,89.84,0,0,0
2024-09-25,2,Sugar,Grocery,46,88.73,0,0,0
2024-12-11,6,Shampoo,Personal Care,78,32.4,1,0,0
2024-11-18,7,Soap,Personal Care,55,83.12,1,0,0
2024-12-18,2,Sugar,Grocery,40,83.96,0,0,0
2024-03-19,0,Rice,Grocery,49,19.88,0,0,0
2024-11-09,1,Wheat Flour,Grocery,75,85.25,1,0,0
2024-03-03,7,Soap,Personal Care,43,73.61,1,0,0
2024-07-07,4,Cooking Oil,Grocery,45,47.11,0,0,0
2024-08-27,2,Sugar,Grocery,41,30.19,1,0,0
2024-02-16,4,Cooking Oil,Grocery,43,16.93,0,0,0
2024-04-09,3,Salt,Grocery,75,26.68,0,0,0
2024-08-19,3,Salt,Grocery,70,26.26,1,0,0
2024-12-20,0,Rice,Grocery,43,34.74,1,0,0
2024-08-10,4,Cooking Oil,Grocery,41,13.73,1,0,0
2024-11-26,9,Tea,Beverage,41,90.71,0,0,0
2024-05-26,8,Milk,Dairy,62,97.13,0,0,0
2024-08-13,6,Shampoo,Personal Care,42,27.55,1,0,0
2024-06-23,4,Cooking Oil,Grocery,48,75.55,1,0,0
2024-11-20,7,Soap,Personal Care,31,67.54,0,0,0
2024-03-17,6,Shampoo,Personal Care,40,72.29,0,0,0
2024-04-17,1,Wheat Flour,Grocery,37,64.52,1,0,0
2024-09-07,5,Toothpaste,Personal Care,54,14.41,1,0,0
2024-09-14,8,Milk,Dairy,41,34.45,0,0,0
2024-03-22,1,Wheat Flour,Grocery,82,97.16,1,0,0
2024-08-04,2,Sugar,Grocery,40,36.99,1,0,0
2024-10-29,7,Soap,Personal Care,36,35.7,1,0,0
2024-12-04,3,Salt,Grocery,31,66.23,1,0,0
2024-10-24,8,Milk,Dairy,27,58.91,0,0,0
2024-09-15,9,Tea,Beverage,67,75.87,1,0,0
2024-06-03,2,Sugar,Grocery,38,67.23,0,0,0
2024-05-11,7,Soap,Personal Care,33,98.07,0,0,0
2024-12-11,5,Toothpaste,Personal Care,28,74.71,1,1,0
2024-01-17,4,Cooking Oil,Grocery,35,16.35,1,0,0
2024-05-03,2,Sugar,Grocery,25,55.05,1,0,0
2024-11-17,3,Salt,Grocery,47,55.82,0,0,0
2024-03-16,1,Wheat Flour,Grocery,62,78.83,0,0,0
2024-08-28,9,Tea,Beverage,48,37.85,0,0,0
2024-10-31,3,Salt,Grocery,50,24.09,0,0,0
2024-09-16,5,Toothpaste,Personal Care,69,63.59,0,0,0
2024-07-07,7,Soap,Personal Care,44,97.24,1,0,0
2024-11-29,5,Toothpaste,Personal Care,48,82.67,0,0,0
2024-10-03,9,Tea,Beverage,44,73.65,1,0,0
2024-10-30,7,Soap,Personal Care,61,56.83,1,0,0
2024-05-11,8,Milk,Dairy,56,75.44,0,0,0
2024-03-02,8,Milk,Dairy,44,97.25,1,0,0
2024-05-20,9,Tea,Beverage,21,54.2,1,0,0
2024-08-27,9,Tea,Beverage,65,43.48,1,0,0
2024-11-16,9,Tea,Beverage,44,20.13,1,0,0
2024-05-27,6,Shampoo,Personal Care,63,73.79,0,0,0
2024-07-23,1,Wheat Flour,Grocery,55,38.1,1,0,0
2024-10-14,3,Salt,Grocery,39,99.72,1,0,0
2024-05-04,3,Salt,Grocery,56,63.42,0,0,0
2024-01-01,5,Toothpaste,Personal Care,61,97.29,1,0,0
2024-07-06,1,Wheat Flour,Grocery,36,31.04,1,0,0
2024-08-18,8,Milk,Dairy,27,37.4,0,0,0
2024-05-06,2,Sugar,Grocery,40,45.32,0,0,0
2024-12-10,4,Cooking Oil,Grocery,58,37.24,1,0,0
2024-10-08,7,Soap,Personal Care,85,42.35,1,0,0
2024-09-20,4,Cooking Oil,Grocery,59,19.85,1,0,0
2024-03-27,7,Soap,Personal Care,47,49.06,1,0,0
2024-05-11,9,Tea,Beverage,61,60.59,0,0,0
2024-07-03,4,Cooking Oil,Grocery,36,32.9,1,0,0
2024-07-07,9,Tea,Beverage,47,55.53,1,0,0
2024-06-01,3,Salt,Grocery,71,68.89,0,0,0
2024-05-02,2,Sugar,Grocery,69,62.05,1,0,0
2024-06-26,3,Salt,Grocery,39,93.74,0,1,0
2024-05-28,8,Milk,Dairy,54,91.74,0,0,0
2024-05-19,0,Rice,Grocery,41,95.63,1,0,0
2024-05-16,6,Shampoo,Personal Care,62,73.6,0,0,0
2024-02-13,7,Soap,Personal Care,65,52.84,1,0,0
2024-04-28,6,Shampoo,Personal Care,59,52.51,0,0,0
2024-09-16,2,Sugar,Grocery,58,99.66,1,0,0
2024-02-02,8,Milk,Dairy,55,69.87,1,0,0
2024-07-10,6,Shampoo,Personal Care,52,21.19,0,0,0
2024-08-29,7,Soap,Personal Care,43,85.94,0,0,0
2024-08-18,6,Shampoo,Personal Care,58,76.47,0,0,0
2024-04-06,2,Sugar,Grocery,32,71.77,1,0,0
2024-11-18,2,Sugar,Grocery,64,69.57,0,0,0
2024-02-07,7,Soap,Personal Care,49,42.62,1,0,0
2024-07-08,5,Toothpaste,Personal Care,29,49.78,0,0,0
2024-05-16,1,Wheat Flour,Grocery,51,16.93,0,0,0
2024-11-28,6,Shampoo,Personal Care,26,83.61,1,0,0
2024-04-18,8,Milk,Dairy,59,49.64,0,0,0
2024-06-07,6,Shampoo,Personal Care,48,37.58,0,0,0
2024-01-27,2,Sugar,Grocery,55,26.37,1,0,0
2024-10-10,4,Cooking Oil,Grocery,49,31.62,0,0,0
2024-12-08,5,Toothpaste,Personal Care,38,34.95,0,0,0
2024-06-23,3,Salt,Grocery,52,39.27,1,0,0
2024-10-25,5,Toothpaste,Personal Care,63,77.09,1,0,0
2024-07-19,4,Cooking Oil,Grocery,53,59.55,0,0,0
2024-04-05,5,Toothpaste,Personal Care,58,31.59,0,0,0
2024-09-25,1,Wheat Flour,Grocery,51,86.8,0,0,0
2024-12-26,8,Milk,Dairy,51,36.1,1,0,0
2024-08-21,9,Tea,Beverage,42,14.91,0,0,0
2024-10-31,2,Sugar,Grocery,62,91.37,1,0,0
2024-04-09,6,Shampoo,Personal Care,51,15.73,1,0,0
2024-06-04,7,Soap,Personal Care,43,64.62,1,0,0
2024-07-11,1,Wheat Flour,Grocery,80,95.55,0,0,0
2024-06-04,8,Milk,Dairy,33,87.67,1,0,0
2024-12-20,8,Milk,Dairy,34,49.48,0,0,0
2024-10-10,9,Tea,Beverage,50,40.45,1,0,0
2024-08-10,5,Toothpaste,Personal Care,40,38.99,0,0,0
2024-01-01,3,Salt,Grocery,46,87.96,0,0,0
2024-05-12,4,Cooking Oil,Grocery,27,73.44,1,0,0
2024-08-13,0,Rice,Grocery,74,53.65,1,0,0
2024-01-03,9,Tea,Beverage,65,58.84,1,0,0
2024-02-22,0,Rice,Grocery,47,40.16,1,0,0
2024-09-14,9,Tea,Beverage,45,83.44,1,0,0
2024-08-20,6,Shampoo,Personal Care,66,13.46,0,0,0
2024-11-06,9,Tea,Beverage,29,85.15,0,0,0
2024-10-19,8,Milk,Dairy,65,89.35,0,0,0
2024-04-06,0,Rice,Grocery,56,67.07,1,0,0
2024-02-24,7,Soap,Personal Care,48,67.47,1,1,0
2024-05-22,8,Milk,Dairy,56,49.53,0,0,0
2024-05-29,7,Soap,Personal Care,28,55.64,0,0,0
2024-06-25,9,Tea,Beverage,45,59.49,0,0,0
2024-02-19,7,Soap,Personal Care,59,58.33,0,0,0
2024-10-22,9,Tea,Beverage,37,81.47,1,0,0
2024-12-30,0,Rice,Grocery,33,44.0,1,0,0
2024-06-10,6,Shampoo,Personal Care,56,32.47,1,0,0
2024-12-21,8,Milk,Dairy,20,78.09,0,0,0
2024-04-14,4,Cooking Oil,Grocery,48,67.25,0,0,0
2024-01-04,0,Rice,Grocery,54,16.71,0,0,0
2024-05-23,2,Sugar,Grocery,43,24.88,1,0,0
2024-05-08,9,Tea,Beverage,42,47.49,0,0,0
2024-11-09,5,Toothpaste,Personal Care,69,23.55,1,0,0
2024-08-21,4,Cooking Oil,Grocery,42,87.67,1,0,0
2024-10-21,4,Cooking Oil,Grocery,55,32.3,0,0,0
2024-04-21,4,Cooking Oil,Grocery,57,61.62,0,0,0
2024-07-17,8,Milk,Dairy,48,59.81,1,0,0
2024-08-23,5,Toothpaste,Personal Care,55,64.53,1,0,0
2024-07-22,4,Cooking Oil,Grocery,50,94.11,0,0,0
2024-04-29,1,Wheat Flour,Grocery,36,38.41,1,0,0
2024-03-18,5,Toothpaste,Personal Care,61,10.99,1,0,0
2024-07-01,7,Soap,Personal Care,65,46.59,0,0,1
2024-08-25,0,Rice,Grocery,57,33.29,1,0,0
2024-09-12,1,Wheat Flour,Grocery,67,33.95,1,0,0
2024-08-05,0,Rice,Grocery,44,64.88,0,0,0
2024-07-23,2,Sugar,Grocery,78,77.07,1,0,0
2024-08-29,0,Rice,Grocery,48,50.02,0,0,0
2024-01-16,3,Salt,Grocery,65,32.3,0,0,0
2024-08-21,0,Rice,Grocery,59,81.8,0,0,0
2024-06-13,0,Rice,Grocery,43,82.13,1,0,0
2024-06-06,9,Tea,Beverage,41,40.84,0,0,0
2024-01-31,2,Sugar,Grocery,46,97.25,1,0,0
2024-10-09,3,Salt,Grocery,43,35.77,0,0,0
2024-11-21,1,Wheat Flour,Grocery,62,12.81,1,0,0
2024-12-13,0,Rice,Grocery,60,33.13,1,0,0
2024-08-06,6,Shampoo,Personal Care,22,96.54,0,0,0
2024-04-04,3,Salt,Grocery,56,48.47,1,0,0
2024-10-01,9,Tea,Beverage,42,85.28,0,0,0
2024-07-20,7,Soap,Personal Care,31,17.9,0,0,0
2024-04-02,9,Tea,Beverage,28,81.36,0,0,0
2024-04-12,9,Tea,Beverage,50,73.2,0,0,0
2024-03-28,7,Soap,Personal Care,23,94.66,0,0,0
2024-07-29,3,Salt,Grocery,29,10.02,1,0,0
2024-10-11,8,Milk,Dairy,62,99.16,1,0,0
2024-11-02,3,Salt,Grocery,32,55.9,0,0,0
2024-11-14,1,Wheat Flour,Grocery,62,74.8,0,0,0
2024-08-02,0,Rice,Grocery,47,35.58,1,0,0
2024-07-06,5,Toothpaste,Personal Care,62,65.23,0,0,0
2024-07-01,8,Milk,Dairy,56,36.4,1,0,1
2024-02-04,1,Wheat Flour,Grocery,84,80.97,1,0,0
2024-08-07,1,Wheat Flour,Grocery,58,49.03,0,0,0
2024-03-13,0,Rice,Grocery,75,51.87,0,0,0
2024-06-07,9,Tea,Beverage,40,75.25,1,0,0
2024-04-07,0,Rice,Grocery,57,88.41,1,0,0
2024-07-22,7,Soap,Personal Care,61,96.91,0,0,0
2024-04-18,0,Rice,Grocery,46,36.03,1,0,0
2024-08-26,4,Cooking Oil,Grocery,78,56.37,0,0,0
2024-04-09,8,Milk,Dairy,36,18.45,1,0,0
2024-09-17,8,Milk,Dairy,49,74.63,0,0,0
2024-03-13,1,Wheat Flour,Grocery,56,15.41,1,0,0
2024-02-08,8,Milk,Dairy,46,57.2,1,0,0
2024-07-14,3,Salt,Grocery,46,21.42,1,0,0
2024-05-09,9,Tea,Beverage,56,91.17,0,0,0
2024-07-03,9,Tea,Beverage,50,44.2,1,0,0
2024-04-10,7,Soap,Personal Care,69,73.24,0,0,0
2024-06-18,1,Wheat Flour,Grocery,51,61.12,1,0,0
2024-10-08,0,Rice,Grocery,70,42.56,1,0,0
2024-09-19,9,Tea,Beverage,37,80.02,1,0,0
2024-02-01,5,Toothpaste,Personal Care,50,22.1,0,0,0
2024-07-26,1,Wheat Flour,Grocery,48,25.15,1,0,0
2024-02-11,3,Salt,Grocery,75,95.36,1,0,0
2024-07-18,1,Wheat Flour,Grocery,37,41.93,0,0,0
2024-05-12,8,Milk,Dairy,60,26.13,0,0,0
2024-06-05,7,Soap,Personal Care,38,28.97,1,0,0
2024-03-30,4,Cooking Oil,Grocery,13,41.26,1,0,0
2024-02-18,1,Wheat Flour,Grocery,38,11.61,0,0,0
2024-05-13,5,Toothpaste,Personal Care,59,66.24,0,0,0
2024-04-25,6,Shampoo,Personal Care,55,34.43,1,0,0
2024-07-05,2,Sugar,Grocery,66,77.81,0,0,0
2024-11-29,7,Soap,Personal Care,36,61.25,0,0,0
2024-09-13,0,Rice,Grocery,22,78.59,1,0,0
2024-08-25,4,Cooking Oil,Grocery,61,91.86,0,0,0
2024-03-01,5,Toothpaste,Personal Care,65,75.27,1,0,0
2024-08-04,4,Cooking Oil,Grocery,74,42.63,0,0,0
2024-08-18,1,Wheat Flour,Grocery,51,84.66,0,0,0
2024-04-12,6,Shampoo,Personal Care,53,20.25,0,0,0
2024-09-03,3,Salt,Grocery,80,68.46,0,0,0
2024-05-30,0,Rice,Grocery,40,72.31,0,0,0
2024-09-16,1,Wheat Flour,Grocery,33,16.36,1,0,0
2024-11-06,4,Cooking Oil,Grocery,56,15.46,1,0,0
2024-11-01,5,Toothpaste,Personal Care,51,17.46,0,0,1
2024-04-10,1,Wheat Flour,Grocery,57,61.46,0,0,0
2024-06-07,4,Cooking Oil,Grocery,55,34.63,1,0,0
2024-07-19,9,Tea,Beverage,66,63.73,1,0,0
2024-08-14,9,Tea,Beverage,62,66.77,1,0,0
2024-07-16,6,Shampoo,Personal Care,56,87.98,1,0,0
2024-01-31,9,Tea,Beverage,58,48.29,0,0,0
2024-05-16,8,Milk,Dairy,33,63.79,0,0,0
2024-08-10,7,Soap,Personal Care,52,49.19,0,0,0
2024-05-05,3,Salt,Grocery,49,42.13,0,0,0
2024-12-02,1,Wheat Flour,Grocery,59,51.84,0,0,0
2024-12-07,5,Toothpaste,Personal Care,58,96.82,0,0,0
2024-07-24,6,Shampoo,Personal Care,56,95.05,1,0,0
2024-07-13,0,Rice,Grocery,48,24.7,0,0,0
2024-11-04,8,Milk,Dairy,20,83.08,0,0,0
2024-04-24,9,Tea,Beverage,30,89.98,1,0,0
2024-02-04,9,Tea,Beverage,35,23.49,0,0,0
2024-02-16,9,Tea,Beverage,52,66.33,0,0,0
2024-05-25,6,Shampoo,Personal Care,89,66.56,0,0,0
2024-01-14,7,Soap,Personal Care,66,57.0,1,0,0
2024-04-02,6,Shampoo,Personal Care,54,83.99,1,0,0
2024-08-28,6,Shampoo,Personal Care,48,41.81,1,0,0
2024-11-19,2,Sugar,Grocery,43,53.64,1,0,0
2024-08-23,1,Wheat Flour,Grocery,44,14.52,0,0,0
2024-03-18,0,Rice,Grocery,64,57.43,1,0,0
2024-10-12,5,Toothpaste,Personal Care,33,94.66,1,0,0
2024-06-28,4,Cooking Oil,Grocery,32,17.31,0,0,0
2024-02-12,5,Toothpaste,Personal Care,35,59.88,1,0,0
2024-08-05,4,Cooking Oil,Grocery,49,21.09,0,0,0
2024-01-18,5,Toothpaste,Personal Care,62,72.71,1,0,0
2024-03-07,2,Sugar,Grocery,47,39.21,0,0,0
2024-04-21,1,Wheat Flour,Grocery,70,54.31,0,0,0
2024-10-17,4,Cooking Oil,Grocery,39,81.33,0,0,0
2024-12-20,9,Tea,Beverage,60,80.38,0,0,0
2024-08-09,6,Shampoo,Personal Care,44,83.42,0,0,0
2024-09-03,2,Sugar,Grocery,14,19.6,0,0,0
2024-03-04,7,Soap,Personal Care,48,55.65,0,0,0
2024-01-25,8,Milk,Dairy,80,88.9,1,0,0
2024-02-05,8,Milk,Dairy,51,72.7,0,0,0
2024-08-07,0,Rice,Grocery,60,40.77,0,0,0
2024-08-11,9,Tea,Beverage,74,57.58,0,0,0
2024-12-29,0,Rice,Grocery,52,49.26,0,0,0
2024-03-10,6,Shampoo,Personal Care,31,80.25,1,0,0
2024-11-05,6,Shampoo,Personal Care,42,58.67,1,0,0
2024-07-07,6,Shampoo,Personal Care,42,62.61,0,0,0
2024-03-02,2,Sugar,Grocery,57,26.17,0,0,0
2024-06-27,9,Tea,Beverage,38,31.65,0,0,0
2024-11-03,1,Wheat Flour,Grocery,44,14.71,0,0,0
2024-05-03,6,Shampoo,Personal Care,16,13.95,1,0,0
2024-08-11,3,Salt,Grocery,69,44.18,0,0,0
2024-06-26,7,Soap,Personal Care,44,45.51,1,0,0
2024-06-16,3,Salt,Grocery,33,27.15,0,0,0
2024-05-31,6,Shampoo,Personal Care,55,32.41,1,0,0
2024-08-02,1,Wheat Flour,Grocery,53,36.01,0,0,0
2024-12-12,1,Wheat Flour,Grocery,49,11.17,1,0,0
2024-01-08,0,Rice,Grocery,47,23.04,1,0,0
2024-06-16,2,Sugar,Grocery,67,34.45,1,0,0
2024-04-27,8,Milk,Dairy,59,14.34,1,0,0
2024-10-11,7,Soap,Personal Care,24,47.23,0,0,0
2024-01-05,8,Milk,Dairy,46,46.93,1,0,0
2024-03-24,0,Rice,Grocery,55,83.6,1,0,0
2024-12-11,8,Milk,Dairy,66,90.76,1,0,0
2024-03-15,8,Milk,Dairy,50,67.69,0,0,0
2024-11-08,7,Soap,Personal Care,87,98.59,1,0,0
2024-08-06,8,Milk,Dairy,17,91.86,0,0,0
2024-07-18,8,Milk,Dairy,55,35.94,0,0,0
2024-08-12,7,Soap,Personal Care,50,13.3,1,0,0
2024-07-09,2,Sugar,Grocery,45,24.64,0,0,0
2024-01-17,7,Soap,Personal Care,44,61.79,1,0,0
2024-10-12,2,Sugar,Grocery,60,28.32,1,0,0
2024-07-14,1,Wheat Flour,Grocery,29,14.1,1,0,0
2024-04-18,9,Tea,Beverage,57,37.21,0,0,0
2024-02-13,3,Salt,Grocery,39,64.28,1,0,0
2024-04-18,3,Salt,Grocery,44,84.4,0,0,0
2024-06-04,9,Tea,Beverage,59,89.75,0,0,0
2024-06-17,7,Soap,Personal Care,51,51.76,1,0,0
2024-01-03,4,Cooking Oil,Grocery,61,17.96,0,0,0
2024-12-19,3,Salt,Grocery,54,15.69,1,0,0
2024-04-02,2,Sugar,Grocery,45,98.65,0,0,0
2024-10-09,5,Toothpaste,Personal Care,30,84.21,1,0,0
2024-06-17,5,Toothpaste,Personal Care,54,39.41,0,0,0
2024-11-17,4,Cooking Oil,Grocery,54,60.92,1,0,0
2024-03-10,8,Milk,Dairy,45,70.08,0,0,0
2024-11-06,8,Milk,Dairy,52,94.13,1,0,0
2024-07-07,1,Wheat Flour,Grocery,46,38.42,1,0,0
2024-03-02,5,Toothpaste,Personal Care,67,88.37,0,0,0
2024-09-07,1,Wheat Flour,Grocery,38,18.22,1,0,0
2024-12-20,7,Soap,Personal Care,65,28.99,1,0,0
2024-01-15,3,Salt,Grocery,52,34.37,0,0,0
2024-10-23,9,Tea,Beverage,80,77.18,1,0,0
2024-04-30,4,Cooking Oil,Grocery,60,56.92,1,0,0
2024-09-01,8,Milk,Dairy,19,33.23,0,0,0
2024-04-25,2,Sugar,Grocery,53,31.77,0,0,0
2024-09-07,8,Milk,Dairy,26,12.39,1,0,0
2024-08-26,5,Toothpaste,Personal Care,56,99.13,0,0,0
2024-01-22,7,Soap,Personal Care,50,59.85,1,0,0
2024-02-20,3,Salt,Grocery,55,59.58,0,0,0
2024-04-26,0,Rice,Grocery,37,10.01,1,0,0
2024-09-09,0,Rice,Grocery,43,67.64,1,0,0
2024-07-20,2,Sugar,Grocery,30,34.19,1,0,0
2024-04-19,3,Salt,Grocery,61,22.53,1,0,0
2024-05-26,7,Soap,Personal Care,50,88.96,0,0,0
2024-01-23,0,Rice,Grocery,82,62.59,0,0,0
2024-03-31,0,Rice,Grocery,61,27.83,1,0,0
2024-06-25,4,Cooking Oil,Grocery,48,62.95,0,0,0
2024-01-19,4,Cooking Oil,Grocery,62,19.28,0,0,0
2024-07-07,2,Sugar,Grocery,34,70.81,0,0,0
2024-08-01,6,Shampoo,Personal Care,58,25.19,0,0,0
2024-09-01,3,Salt,Grocery,45,90.01,0,0,1
2024-11-22,4,Cooking Oil,Grocery,56,94.96,1,0,0
2024-05-24,5,Toothpaste,Personal Care,55,25.45,1,0,0
2024-11-21,0,Rice,Grocery,42,81.04,1,0,0
2024-11-18,0,Rice,Grocery,50,40.47,0,0,0
2024-06-09,5,Toothpaste,Personal Care,27,69.55,1,0,0
2024-02-29,2,Sugar,Grocery,40,88.46,0,0,0
2024-08-13,8,Milk,Dairy,35,13.28,1,0,0
2024-05-04,2,Sugar,Grocery,26,49.33,1,1,0
2024-07-11,2,Sugar,Grocery,39,49.59,0,0,0
2024-04-12,8,Milk,Dairy,66,54.42,1,0,0
2024-01-28,1,Wheat Flour,Grocery,50,81.95,1,0,0
2024-06-17,1,Wheat Flour,Grocery,51,75.97,0,0,0
2024-03-22,9,Tea,Beverage,20,65.16,0,0,0
2024-02-23,8,Milk,Dairy,73,71.5,0,0,0
2024-10-06,1,Wheat Flour,Grocery,28,93.55,1,0,0
2024-05-26,6,Shampoo,Personal Care,49,16.03,1,0,0
2024-11-08,9,Tea,Beverage,44,35.59,0,1,0
2024-12-17,4,Cooking Oil,Grocery,54,45.53,1,0,0
2024-07-04,4,Cooking Oil,Grocery,71,88.63,0,0,0
2024-11-24,2,Sugar,Grocery,13,62.99,1,0,0
2024-01-24,4,Cooking Oil,Grocery,24,97.29,0,0,0
2024-03-10,2,Sugar,Grocery,51,83.73,0,0,0
2024-03-21,9,Tea,Beverage,46,79.72,0,0,0
2024-06-12,1,Wheat Flour,Grocery,18,91.95,0,0,0
2024-12-15,9,Tea,Beverage,78,44.83,1,0,0
2024-12-03,7,Soap,Personal Care,50,85.6,1,0,0
2024-10-22,7,Soap,Personal Care,68,62.86,1,0,0
2024-02-22,8,Milk,Dairy,53,96.67,1,0,0
2024-09-27,1,Wheat Flour,Grocery,45,81.46,0,0,0
2024-12-18,7,Soap,Personal Care,54,52.78,0,0,0
2024-04-22,4,Cooking Oil,Grocery,40,28.96,1,0,0
2024-12-27,3,Salt,Grocery,57,64.77,0,0,0
2024-05-24,0,Rice,Grocery,29,29.76,0,0,0
2024-04-02,8,Milk,Dairy,51,35.84,1,0,0
2024-11-24,9,Tea,Beverage,24,12.22,0,0,0
2024-12-22,7,Soap,Personal Care,49,46.95,0,0,0
2024-11-29,1,Wheat Flour,Grocery,65,22.44,1,0,0
2024-01-07,6,Shampoo,Personal Care,21,35.64,1,0,0
2024-06-25,5,Toothpaste,Personal Care,49,45.79,0,0,0
2024-02-02,5,Toothpaste,Personal Care,47,85.76,0,0,0
2024-08-04,6,Shampoo,Personal Care,47,82.08,1,0,0
2024-02-14,0,Rice,Grocery,41,54.67,1,0,0
2024-02-20,1,Wheat Flour,Grocery,44,96.01,1,0,0
2024-03-25,6,Shampoo,Personal Care,38,96.23,0,0,0
2024-05-28,7,Soap,Personal Care,60,27.55,0,0,0
2024-02-16,5,Toothpaste,Personal Care,45,72.67,1,0,0
2024-08-25,8,Milk,Dairy,77,75.98,1,0,0
2024-08-19,9,Tea,Beverage,21,41.93,0,0,0
2024-06-26,2,Sugar,Grocery,39,83.56,1,1,0
2024-01-12,3,Salt,Grocery,60,93.55,1,0,0
2024-10-20,5,Toothpaste,Personal Care,43,86.9,0,0,0
2024-04-12,7,Soap,Personal Care,38,41.07,1,0,0
2024-01-04,5,Toothpaste,Personal Care,63,16.66,1,0,0
2024-08-22,4,Cooking Oil,Grocery,64,52.45,0,0,0
2024-02-05,6,Shampoo,Personal Care,54,55.53,1,0,0
2024-06-13,6,Shampoo,Personal Care,51,79.77,1,0,0
2024-07-20,9,Tea,Beverage,30,35.5,0,0,0
2024-11-22,1,Wheat Flour,Grocery,44,56.66,1,0,0
2024-03-27,8,Milk,Dairy,48,63.84,1,0,0
2024-03-25,5,Toothpaste,Personal Care,40,10.47,0,0,0
2024-01-02,5,Toothpaste,Personal Care,51,25.35,0,0,0
2024-02-09,0,Rice,Grocery,68,23.97,1,0,0
2024-07-30,6,Shampoo,Personal Care,54,53.49,0,0,0
2024-12-20,4,Cooking Oil,Grocery,31,92.96,0,0,0
2024-10-24,3,Salt,Grocery,41,15.69,1,0,0
2024-04-17,3,Salt,Grocery,41,50.86,0,0,0
2024-06-03,9,Tea,Beverage,62,82.25,0,0,0
2024-06-01,9,Tea,Beverage,65,99.16,1,0,0
2024-10-06,7,Soap,Personal Care,68,74.22,1,0,0
2024-06-20,1,Wheat Flour,Grocery,56,12.94,1,0,0
2024-10-29,9,Tea,Beverage,51,57.41,0,0,0
2024-10-23,4,Cooking Oil,Grocery,35,31.54,0,0,0
2024-04-01,2,Sugar,Grocery,56,51.61,1,0,0
2024-11-05,5,Toothpaste,Personal Care,74,10.64,1,1,0
2024-08-13,1,Wheat Flour,Grocery,55,17.69,0,0,0
2024-04-05,4,Cooking Oil,Grocery,62,19.06,0,0,0
2024-06-24,6,Shampoo,Personal Care,55,17.57,1,0,0
2024-05-03,8,Milk,Dairy,28,14.5,0,0,0
2024-02-05,9,Tea,Beverage,60,93.02,1,0,0
2024-10-07,2,Sugar,Grocery,48,88.13,1,0,0
2024-02-24,1,Wheat Flour,Grocery,17,81.53,1,0,0
2024-10-22,4,Cooking Oil,Grocery,34,69.92,1,0,0
2024-01-28,8,Milk,Dairy,27,51.63,0,0,0
2024-07-04,1,Wheat Flour,Grocery,72,18.55,0,0,0
2024-04-23,3,Salt,Grocery,66,53.89,0,0,0
2024-01-16,8,Milk,Dairy,1,25.59,0,0,0
2024-10-12,8,Milk,Dairy,44,44.7,1,0,0
2024-07-27,2,Sugar,Grocery,65,34.35,0,0,0
2024-10-13,9,Tea,Beverage,52,57.66,0,0,0
2024-03-29,1,Wheat Flour,Grocery,42,53.47,0,0,0
2024-06-26,5,Toothpaste,Personal Care,36,88.36,1,0,0
2024-01-28,6,Shampoo,Personal Care,42,43.34,1,0,0
2024-03-07,6,Shampoo,Personal Care,40,30.45,0,1,0
2024-09-30,9,Tea,Beverage,57,53.86,0,0,0
2024-03-19,7,Soap,Personal Care,25,80.65,1,0,0
2024-01-14,3,Salt,Grocery,46,13.23,0,0,0
